smiles,group,drugbank
CN(C)C[C@@H](O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,test,-1
CC(C)CN(C[C@H]1CNC[C@@H]1COCc1ccccc1)S(=O)(=O)c1ccccc1,test,-1
O=C(O)CC(Cc1ccccc1)C(=O)O,test,-1
Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O,test,-1
Cn1c(Cc2ccc(C(=N)N)cc2)nc2cc(NS(=O)(=O)c3ccccc3)ccc21,test,-1
O=C(O)C(=O)C(F)=CCC(=O)c1ccc(F)cc1,test,-1
Cc1cccc2c1C(=O)N(c1ccc(C#N)cc1)C2=O,test,-1
O=Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,test,-1
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,test,-1
Cc1ccn(-c2ccc3c(c2)NCC3(C)C)c(=O)c1-c1ccc2nc(N)ncc2c1,test,-1
CC1N[C@@H](N)CCC1CNCCN1C(=O)C(NCC(F)(F)c2ccccn2)N=CC1Cl,test,-1
O=C(O)C(=O)C(Cl)=CCC(=O)c1ccccc1,test,-1
CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,test,-1
CCCC[C@@H](CC)COS(=O)(=O)O,test,-1
COc1cccc(-c2cccc(CC[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,test,-1
NCC1(NC(=O)C(CS(=O)(=O)N2CCOCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,test,-1
O=C1C(NCC[C@H]2CCCCN2)NC[C@H](Cl)N1CCNCc1csc2ccc(Cl)cc12,test,-1
N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)c1ccc2ccccc2c1,test,-1
c1ccc(Nc2c[nH]c3ncccc23)cc1,test,-1
COc1cccc(Cc2c[nH]c3ncccc23)c1,test,-1
CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)CCS)cccc12,test,-1
COc1cc(C)c(S(=O)(=O)NC[C@@H](O)[C@@H](N)Cc2ccccc2)c(C)c1C,test,-1
Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,test,-1
N=C1NC(=O)/C(=C\c2ccccn2)S1,test,-1
CC1(C)[C@H](/C=C/C=C2C[C@@H](O)C[C@H](O)C2)CC[C@]1(C)CCC#CC(O)(C(F)(F)F)C(F)(F)F,test,-1
NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1,test,-1
CCCCCC(=O)NC(CCO)C(=O)O,test,-1
CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,test,-1
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,test,-1
Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)[nH]1,test,-1
CC(O)C(NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,test,-1
Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1,test,-1
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,test,-1
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,test,-1
C=C(c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1)c1sc(N)nc1O,test,-1
CC(C)CC(C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O,test,-1
CC(C)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,test,-1
O=C(NNS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2cc(Cl)ccc2o1,test,-1
O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,test,-1
CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,test,-1
Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O,test,-1
Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,test,-1
Cc1ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F,test,-1
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F,test,-1
CCNc1nc(Cl)nc(NC(C)(C#N)CC)n1,test,-1
O=C(CCCCCCC(=O)C(F)(F)F)Nc1ccccc1,test,-1
COc1ccc(S(=O)(=O)N(Cc2cccnc2)C(C(=O)NO)C(C)C)cc1,test,-1
CC(=O)C1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,test,-1
CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O,test,-1
CC(=O)C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1,test,-1
CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccncc1,test,-1
CCOc1cccc(-c2ccc(NC(=O)C(C#N)C(C)=O)cc2)c1,test,-1
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,test,-1
CN1CCN(c2ccc(Cc3cc4cnc(CN)nc4n3C3CCCCC3)cc2)CC1,test,-1
Nc1nc2cc3nc(NCCN4CCOCC4)[nH]c3cc2c(=O)[nH]1,test,-1
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,test,-1
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,test,-1
O=C(Nc1ccncc1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,test,-1
CSCCC(NC(=O)C1CCC(C)CC1)C(=O)Nc1ccncc1,test,-1
O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2c1,test,-1
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)[C@H](C)O,test,-1
Cc1ccc(S(=O)(=O)NCCCOC(=O)Nc2ccncc2)cc1,test,-1
Cc1ccc(C)c(OC[C@@H](O)CN2CCOCC2)c1,test,-1
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CS)CC2,test,-1
N[C@@H](Cc1ccccc1)C(O)[C@@H](N)Cc1ccccc1,test,-1
CCc1nc(N)nc(N)c1-c1ccccc1,test,-1
Cc1nc2cnccc2n1-c1ccc(Cn2c(=O)sc3ccccc32)cc1,test,-1
CC1(C(=O)O)OCC(OC(=O)NCCNC(=O)OC2COC(C)(C(=O)O)OC2)CO1,test,-1
C[C@]1(C(=O)O)OC[C@@H](OC(=O)N2CCN(C(=O)O[C@H]3CO[C@@](C)(C(=O)O)OC3)CC2)CO1,test,-1
CC(C)C(C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O,test,-1
CC(C)C(NC(=O)NC1CCCC1)C(=O)N1CC[C@H](NC(=O)C2CC2)[C@H]1C1(C=O)CCC1,test,-1
O=S(=O)(NC[C@@H]1C[C@@H](OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12,test,-1
Cc1n[nH]c(-c2ccccc2Nc2ncnc3[nH]ccc23)n1,test,-1
Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12,test,-1
Cc1ccc(C(=O)Nc2cc(C(=O)N(C)C)cc(-c3ccc(C(=O)NO)cc3)c2)cc1,test,-1
N#CC1(NC(=O)C(CS(=O)(=O)C[C@@H]2CCC(=O)N2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,test,-1
O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,test,-1
NCC1(NC(=O)C(CS(=O)(=O)Cc2ccccc2)N[C@@H](c2ccc(O)cc2)C(F)(F)F)CC1,test,-1
NC(CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O,test,-1
O=C(Nc1nccs1)C(=O)NC1CCCC1,test,-1
CCCCC(C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C,test,-1
CCCCC(C=O)NC(=O)OC1(Cc2ccccc2)CCCC1,test,-1
CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,test,-1
Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]ccc3n2)c1,test,-1
COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2CC#N,test,-1
N[C@H]1CCc2ccccc2[C@H]1O,test,-1
O=C1c2cc3c(cc2O[C@@H]2CCCN12)OCCO3,test,-1
Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,test,-1
NC(CSCCC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1)C(=O)O,test,-1
CCCCCC(=O)NC(CCS)C(=O)O,test,-1
CC(=O)c1c(O)c2n(c1O)C(C)(C)[C@@H]1Cc3cccc4[nH]cc(c34)[C@H]21,test,-1
O=C(c1cc2c(ccc[n+]2[O-])s1)N1CCN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,test,-1
CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(O)c(O)c3)[nH]c(=O)c12,test,-1
C[S@@+]([O-])c1ccc(-c2nc(-c3cccc(I)c3)c(-c3ccncc3)[nH]2)cc1,test,-1
NCCC(C(=O)Nc1ccc2[nH]nc(NC(=O)c3ccccc3)c2c1)c1cccc(Cl)c1,test,-1
CN(C)Cc1ccc(-c2cccnc2)o1,test,-1
Oc1ccc2ccccc2c1O,test,-1
CCCCCCCCCCS,test,-1
CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,test,-1
c1ccc(-c2cc(-c3cc[nH]n3)on2)cc1,test,-1
c1ccc(-c2ncc(-c3cc[nH]n3)s2)cc1,test,-1
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,test,-1
Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F,test,-1
CNCc1ccc(-c2cccnc2)o1,test,-1
NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(C4CCCCC4)n[nH]c2-3)CC1,test,-1
C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3cccnc3)CC2)cc1)C(F)(F)F,test,-1
Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,test,-1
NCc1ccc(-c2cccnc2)o1,test,-1
Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,test,-1
c1cc(SSc2ccncc2)ccn1,test,-1
C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1,test,-1
CCOc1ccc(OCC)c(NC(=O)c2cc(C)c(OCCN)c(C)c2)c1,test,-1
CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1,test,-1
CC(C)CC(NC(=S)Nc1ccccc1)C(=O)N[C@@H]1CO[C@H](O)C1,test,-1
Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,test,-1
CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,test,-1
CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,test,-1
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],test,-1
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,test,-1
CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)C[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,test,-1
Cc1cccc(C)c1OCC(=O)O,test,-1
O=C(c1ccc(O)cc1)c1ccc(O)cc1,test,-1
CCCCCC=Cc1c(O)c(O)c2scnc2c1O,test,-1
NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,test,-1
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CC(F)(F)C[C@@H]32)cc1,test,-1
CCOC(=O)C(Cc1ccc2ccc(C(N)N)cc2c1)c1ccc(OC2CCNC2)cc1,test,-1
CCCCCCC=CCCc1c(C)c(O)c(OC)c(OC)c1O,test,-1
CCCCCCCCCCP(C)(C)=O,test,-1
Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,test,-1
Nc1nc(N)c2c(OCC3CCN(Cc4cccc(Cl)c4Cl)CC3)cccc2n1,test,-1
C[C@H](Oc1cccc2nc(N)nc(N)c12)c1cccc(Cl)c1,test,-1
O=C(O)CCCCCCCCC(=O)O,test,-1
CCCCCCCCCCC[N+](C)(C)[O-],test,-1
C[C@@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,test,-1
OC[C@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,test,-1
Nc1ncnc2c(CN3C[C@H](CSCc4ccccc4)[C@@H](O)C3)c[nH]c12,test,-1
CCCCCCCCCCOC=O,test,-1
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(C(F)(F)[PH](=O)(=O)O)cc1)C(N)=O,test,-1
Cc1cc([C@H]2C[C@H](O)[C@@H](CO[PH](=O)(=O)O)O2)c(F)cc1F,test,-1
O=C(O)CNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,test,-1
CN(CCO)c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,test,-1
OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,test,-1
CCCCCCCCCCCC(=O)N[C@H](CCCC)CO[PH](=O)(=O)OCCO,test,-1
Oc1ccc2c(O)cccc2c1,test,-1
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,test,-1
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,test,-1
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,test,-1
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCON=C(N)N,test,-1
CS(=O)(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,test,-1
Cc1cc(N=Nc2ccccc2C(=O)O)cc(C)c1O,test,-1
CCN(CC)c1ccc(C=C(C)C(=O)O)c(O)c1,test,-1
CC1=C(C)C(=O)c2ccccc2C1=O,test,-1
Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,test,-1
CCCCCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,test,-1
CC(Cc1ccccc1)C(=O)O,test,-1
CCOP(=O)(S)OCC,test,-1
O=C1N=c2ccccc2=C1c1[nH]c2ccccc2c1NOCC[C@H](O)CO,test,-1
Cc1nc2c(c(=O)[nH]1)CSCC2,test,-1
CC/C=C\c1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,test,-1
CC(C)C1NC(=O)CCCCOc2ccc(cc2)CC(C(=O)O)NC1=O,test,-1
O=C(Nc1ccc2ccccc2c1)C(c1csc2ccc(Cl)cc12)[PH](=O)(=O)O,test,-1
CCCCCCCCCCCCS(=O)(=O)O,test,-1
CC(C)C(NS(=O)(=O)c1ccc2c(c1)sc1ccccc12)C(=O)O,test,-1
CN(C)c1cccc2cc(S(=O)(=O)O)ccc12,test,-1
NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,test,-1
NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,test,-1
NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,test,-1
NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,test,-1
COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,test,-1
O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,test,-1
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,test,-1
Cc1cccc(C)c1C(=O)Nc1cc(Br)c(O)c(Br)c1,test,-1
O=C(Nc1cc(Br)c(O)c(Br)c1)c1cc(Cl)ccc1Cl,test,-1
Cc1cc(C(=O)Nc2cc(Br)c(O)c(Br)c2)cc(C)c1O,test,-1
COC(=O)CC(NC(=O)OC(C)(C)C)C(C)=O,test,-1
COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,test,-1
Nc1cccc(-c2cnn3ccc(Nc4cccc(Cl)c4)nc23)c1,test,-1
CC1(C)CC[C@@]2(CC[C@H]3[C@@H]4CCc5cc(C(N)=O)ccc5C4CC[C@@]32C)OC1=O,test,-1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@H]2O,test,-1
CC[C@H]1OC(=O)C(C)[C@@H](O)[C@@H](C)CC(C)C(=O)C=CC1C,test,-1
COc1ccc(CCc2c3nc(N)[nH]c(=O)c3cc3nc[nH]c23)cc1,test,-1
Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,test,-1
C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,test,-1
COC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]2CCc3cc(O)ccc3[C@@H]12,test,-1
Oc1ccc(-n2nc3ccc(O)cc3c2Cl)cc1,test,-1
NC(Cc1ccccc1)C(=O)NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1,test,-1
CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,test,-1
CCc1c2cc(O)ccc2nn1-c1ccc(O)cc1,test,-1
COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(C)C)[PH](=O)(=O)O)cc2)cc1,test,-1
Cc1c(C=CCCCC(=O)O)c(O)c2ccccc2c1O,test,-1
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,test,-1
OC[C@H]1O[C@H]2C=C[C@H]3O[C@@H]4[C@@H](C[C@@H]3O[C@@H]2C/C=C\[C@@H]1O)O[C@H]1CC=CCO[C@@H]1[C@H]4O,test,-1
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(CCOCc3cc(F)cc(F)c3)[C@@H](O)CC[C@@H]12,test,-1
O=C(O)C(=O)Cc1ccc(O)cc1,test,-1
Clc1ccc([C@H]2C[C@@H]3CC[C@H]2N3)cn1,test,-1
CCOP(=O)(OCC)Oc1ccc(OC)cc1,test,-1
O=[N+]([O-])c1ccc(OCCCO)cc1,test,-1
COc1ccc2[nH]cc(CCC(=O)O)c2c1,test,-1
COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,test,-1
CC(C)(C)c1cc(O)ccc1O,test,-1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,test,-1
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(F)c1,test,-1
O=C1C=C(c2cccc(O)c2)S(=O)(=O)N1,test,-1
Nc1n[nH]c(N)c1N=Nc1ccc(O)cc1,test,-1
O=[PH](=O)(O)OCCNS(=O)(=O)c1ccc2ccccc2c1,test,-1
Cn1nc(C(F)(F)F)c2cc(C(=O)NCCS)sc21,test,-1
O=C(CCCS)NC1CCN(Cc2ccccc2)CC1,test,-1
COc1cccc(OC)c1CN1CCC(NC(=O)CCCS)CC1,test,-1
O=C(NCCS)C1CN(Cc2ccc(F)cc2)CCN1,test,-1
O=C(NCCCS)C1CN(Cc2ccc(F)cc2)CCN1,test,-1
COc1cc(Br)cc(CN2CCC(NC(=O)CCCS)CC2)c1OC,test,-1
O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1,test,-1
CC(=CC(=O)O)C=C(C)C[C@H](C)CCCC[C@@H](O)C(C=O)CO,test,-1
NC(N)c1ccc([C@H]2C3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,test,-1
NS(=O)(=O)c1ccc(C(=O)NCc2cccc(F)c2F)cc1,test,-1
O=C(Sc1n[nH]c(C(F)(F)F)n1)c1ccc(C#Cc2ccccc2)o1,test,-1
CC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(CC(=O)O)C(=O)CF,test,-1
O=C(NCCO[PH](=O)(=O)O)c1ccc(OC(F)(F)F)cc1,test,-1
CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1C,test,-1
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2,test,-1
O=[PH](=O)(O)OCCNS(=O)(=O)c1ccc(OC(F)(F)F)cc1,test,-1
CC(=O)NC(CC(C)C)C(=O)NC(C=O)Cc1ccccc1,test,-1
CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,test,-1
CN(C)C[C@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,test,-1
O=C(O)c1ccc(-c2cc(F)cc(F)c2)cc1,test,-1
O=C(O)CCC(NC(=O)NC(CSCc1ccc(F)cc1)C(=O)O)C(=O)O,test,-1
CN(C)C[C@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,test,-1
Cc1nc2cccc(F)c2c(N)c1CSCc1cccc(C(O)(O)C(F)(F)F)c1,test,-1
CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,test,-1
O=C(O)c1ccc(-c2cc(Cl)ccc2Cl)o1,test,-1
O=C(O)c1ccc(-c2ccccc2C(F)(F)F)o1,test,-1
O=C(O)c1cccc(/C=N/OCCO/N=C/c2cc(=O)[nH]c(=O)[nH]2)c1,test,-1
CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,test,-1
CCC(CC)C(=O)Nc1cc(C(=O)O)ccc1NC(C)=O,test,-1
C[C@@]1(c2ccc(F)cc2F)OC(=O)N(Nc2ccccc2)C1=O,test,-1
O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21,test,-1
COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,test,-1
O=C1N=c2ccccc2=C1c1[nH]c2ccccc2c1NOCC[C@@H](O)CO,test,-1
COc1cc(C=CC(=O)O)ccc1O,test,-1
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,test,-1
C[C@](O)(COc1ccc(F)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,test,-1
Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(F)cc3)sc2C(=O)O)cc1,test,-1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CONC(=O)C[PH](=O)(=O)O,test,-1
COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)[PH](=O)(=O)O)cc2)cc1,test,-1
O=[PH](=O)(O)OCCCc1c[nH]c2ccc(F)cc12,test,-1
O=C1C(=Cc2cc(Br)c(O)c(Br)c2O)Oc2cc(O)cc(O)c21,test,-1
O=c1cc(-c2ccccc2)oc2ccccc12,test,-1
C[C@@]1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,test,-1
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,test,-1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO[PH](=O)(=O)O[PH](=O)(=O)O,test,-1
CCOc1ccnc(CCNC(=S)Nc2ccc(C#N)cn2)c1F,test,-1
Nc1nc(C(F)(F)F)ncc1CO[PH](=O)(=O)O[PH](=O)(=O)O,test,-1
NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)CCc4ccccc4)cc32)cn1,test,-1
CC(=O)Nc1ccc(-n2c(O)c3c(c2O)[C@]2(NC(=O)OCC(=O)O)CC[C@H]3CC2)cc1,test,-1
C[C@H](O)[C@@H](CCOc1ccc2ccccc2c1)n1cnc(C(N)=O)c1,test,-1
C[C@H](O)[C@H](CCc1cccc2nc(-c3ccc(Cl)cc3)oc12)n1cnc(C(N)=O)c1,test,-1
O=c1[nH]c(=O)n(CCCCN2CC=C(c3ccccc3)CC2)c2cccc(F)c12,test,-1
COc1cc(O)c2c(c1)=CCCC(=O)C(=O)C(=O)CCC[C@@H](C)OC=2O,test,-1
Cc1cc(NC(=O)Nc2ncc(CCNc3cc(Nc4nc[nH]n4)ncn3)s2)c(C(F)(F)F)o1,test,-1
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,test,-1
CNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,test,-1
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,test,-1
NC(=O)Cn1c(=O)c(NC(O)c2cc3cc(Cl)sc3[nH]2)cc2ccccc21,test,-1
Nc1[nH]nc2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,test,-1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,test,-1
N=C(N)c1ccc([C@H]2c3c(c(O)n(Cc4ccc(F)cc4)c3O)[C@@H]3CCCN32)cc1,test,-1
CCOc1ccnc(CCNC(=S)Nc2ccc(Cl)cn2)c1F,test,-1
O=S(=O)(NCCC(F)(F)F)c1ccc2c(c1)CN[C@@H](CF)C2,test,-1
O=C(Nc1ccccc1S(=O)(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,test,-1
CCCCNC(=O)c1cccc(NC(=O)CCCCCNc2ncnc3[nH]cnc23)c1,test,-1
Cc1c(Br)c(=O)oc2c(Br)c(O)ccc12,test,-1
O=C(O)c1c[nH]c(-c2ccccc2)n1,test,-1
CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2n[nH]c(-c3ccc(Cl)s3)n2)C1=O,test,-1
CC(C)(CCl)C(=O)Nc1ccc(C(F)(F)F)cc1,test,-1
CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(=O)O,test,-1
OC[C@H]1CN(CCCc2ccccc2)C[C@@H](O)[C@@H]1O,test,-1
O=C(O)C1CC1C(=O)Nc1cc(F)ccc1F,test,-1
Cc1cccc(C(=O)c2ccnc(N=Cc3ccc(C(N)N)cc3)c2)c1,test,-1
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,test,-1
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,test,-1
NC[C@@H](NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,test,-1
